url,response code,novelty score,importance score,url_rank,visited_at,webpage_size
http://7inchcrust.blogspot.com/,200,0.5,0,0.25,20:47:05,127825
http://bbs.0594.com/,200,0.5,0,0.25,20:47:06,173952
http://ampsilentio.mypodcast.com/,200,0.5,0,0.25,20:47:06,6945
http://accionmutantecollective.blogspot.com/,200,0.5,0,0.25,20:47:07,87104
http://accionmutantecollective.blogspot.gr/,200,0.5,0,0.25,20:47:07,87104
http://admczeroseven.blogspot.com/2011/10/war-for-freedom-benefit-12-vinyl.html,200,0.5,1,0.75,20:47:07,48468
http://7inchcrust.blogspot.gr/2010/06/disprove-st-7-repost.html,200,0.5,3,1.75,20:47:08,81889
http://anarcho-peace.blogspot.com/,200,0.5,2,1.25,20:47:09,73567
http://anarchoblogs.protest.net/,200,0.5,1,0.75,20:47:10,84
http://anarcopunknoticias.blogspot.com/,200,0.5,1,0.75,20:47:11,8216
http://anthemsfromthealleyways.blogspot.com/,200,0.5,1,0.75,20:47:11,266273
http://60s70s80s90s00sofpowerpop.blogspot.com/,200,0.5,1,0.75,20:47:12,41085
http://alcoholicdesaster.espiv.net/,200,0.5,3,1.75,20:47:13,28204
http://aca9ai3-vjsofxd9lfocr-yw8j.hop.clickbank.net/,200,0.5,0,0.25,20:47:14,2431
http://anarxikoikavalas.squat.gr/,200,0.5,1,0.75,20:47:14,2273777
http://antiviosi.squat.gr/,200,0.5,1,0.75,20:47:14,58589
http://apnoia.bandcamp.com/releases,200,0.5,1,0.75,20:47:15,186200
http://anarxiko-resalto.blogspot.com/,200,0.5,0,0.25,20:47:16,251589
http://anarchypress.wordpress.com/,200,0.5,1,0.75,20:47:17,282585
http://antiviosi.espivblogs.net/,200,0.5,0,0.25,20:47:17,44163
http://anarxeio.gr/,200,0.5,0,0.25,20:47:19,14649
http://anarxiko-resalto.blogspot.gr/2017/11/blog-post_18.html,200,0.5,2,1.25,20:47:20,138408
http://agros.espivblogs.net/,200,0.5,0,0.25,20:47:20,127632
http://anarchy.gr/,200,0.5,0,0.25,20:47:20,25531
http://arm-your-desires.blogspot.com/,200,0.5,1,0.75,20:47:21,97570
http://antispe.squat.gr/,200,0.5,0,0.25,20:47:22,34490
http://archaicinventions.blogspot.com/,200,0.5,2,1.25,20:47:22,393937
http://arm-your-desires.blogspot.gr/,200,0.5,1,0.75,20:47:22,97570
http://325.nostate.net/,200,0.5,0,0.25,20:47:23,29639
http://1000flights.blogspot.com/,200,0.5,3,1.75,20:47:24,183537
http://actforfree.nostate.net/,200,0.5,0,0.25,20:47:24,365
http://aehliberation.blogspot.gr/,200,0.5,0,0.25,20:47:24,122702
http://absoluteryhungly.blogspot.com/,200,0.5,2,1.25,20:47:25,161092
http://adamasto.squat.gr/,200,0.5,1,0.75,20:47:25,44009
http://aehliberation.blogspot.com/2013/07/blog-post_14.html,200,0.5,70,35.25,20:47:25,67236
http://animalrightsgr.blogspot.gr/,200,0.5,0,0.25,20:47:26,180542
http://abolitionistanimalrights.blogspot.com/,200,0.5,0,0.25,20:47:27,174679
http://a-politiko.espivblogs.net/,200,0.5,1,0.75,20:47:27,502471
http://abolitionismusabschaffungdertiers.blogspot.com/,200,0.5,0,0.25,20:47:28,132555
http://alogomyges.espivblogs.net/,200,0.5,0,0.25,20:47:29,292867
http://abolitionismus.blogspot.com/,200,0.5,0,0.25,20:47:29,95180
http://animalrightsgr.blogspot.com/2019/12/blog-post.html,200,0.5,234,117.25,20:47:30,120354
http://animalsfree.blogspot.com/,200,0.5,0,0.25,20:47:30,233005
http://animal-rights.com/,200,0.5,1,0.75,20:47:30,1175
http://antispe-gr.blogspot.com/,200,0.5,0,0.25,20:47:31,31753
http://animalsfree.blogspot.gr/,200,0.5,0,0.25,20:47:31,233005
http://animalsfree.blogspot.co.uk/2012/12/blog-post.html,200,0.5,0,0.25,20:47:31,140837
http://aodtapes.blogspot.com/,200,0.5,2,1.25,20:47:34,95158
http://archivio-uau.online/,200,0.5,0,0.25,20:47:37,6530
http://apatris.info/,200,0.5,0,0.25,20:47:38,69491
http://astegosdiavatis.blogspot.com/,200,0.5,2,1.25,20:47:38,53200
http://athens-mods.blogspot.com/,200,0.5,0,0.25,20:47:39,192481
http://atlantisaudioarchive.blogspot.com/,200,0.5,1,0.75,20:47:40,99344
http://audiodaydream.blogspot.com/,200,0.5,0,0.25,20:47:41,55063
http://alexeiluthor.blogspot.com/,200,0.5,0,0.25,20:47:42,15675
http://athens.indymedia.org/?lang=en,200,0.5,15,7.75,20:47:42,85064
http://audioheaven-alexcro.blogspot.com/,200,0.5,1,0.75,20:47:43,212841
http://bambam-punks.blogspot.gr/,200,0.5,1,0.75,20:47:47,91796
http://antwerpen.indymedia.org/,200,0.5,0,0.25,20:47:48,44
http://armakedon71.blogspot.com/,200,0.5,0,0.25,20:47:51,43240
http://argentina.indymedia.org/,200,0.5,0,0.25,20:47:51,112594
http://atlanta.indymedia.org/,200,0.5,0,0.25,20:47:52,10701
http://bambam-punks.blogspot.com/,200,0.5,64,32.25,20:47:55,91796
http://archivo.argentina.indymedia.org/,200,0.5,1,0.75,20:47:59,98678
http://bannedfromtheempire.blogspot.com/,200,0.5,2,1.25,20:47:59,103837
http://barcelona.indymedia.org/,200,0.5,0,0.25,20:47:59,53824
http://baruti.squat.gr/,200,0.5,1,0.75,20:48:01,64496
http://bandindex.no/,200,0.5,1,0.75,20:48:01,19113
http://basterda.blogspot.com/,200,0.5,0,0.25,20:48:02,207231
http://bavarianmayhem.blogspot.com/,200,0.5,1,0.75,20:48:04,157880
http://bavarianmayhem.blogspot.de/2009/03/paranoia-keeps-crawling-made-to-be.html,200,0.5,2,1.25,20:48:05,46458
http://beatelectric.bigcartel.com/,200,0.5,0,0.25,20:48:05,8279
http://becausegodtoldmetodoit.blogspot.com/,200,0.5,0,0.25,20:48:07,92017
http://beatelectric.com/,200,0.5,11,5.75,20:48:07,349
http://17strangeboy.blogspot.com/,200,0.5,0,0.25,20:48:08,25948
http://alicerabbit.blogspot.com/,200,0.5,0,0.25,20:48:09,607476
http://batcheeba93.blogspot.com/,200,0.5,0,0.25,20:48:09,196527
http://adoptere.blogspot.com/feeds/posts/default,200,0.5,0,0.25,20:48:10,1476
http://atropineebm.blogspot.com/,200,0.5,1,0.75,20:48:11,71655
http://bedazzled.blogs.com/bedazzled/,200,0.5,1,0.75,20:48:13,31693
http://beforethestreetswereaired.blogspot.com/,200,0.5,1,0.75,20:48:14,79519
http://anax.hipdrome.org/,200,0.5,0,0.25,20:48:16,2260
http://belgium.indymedia.org/,200,0.5,1,0.75,20:48:18,74206
http://belovedenemies.blogspot.co.uk/,200,0.5,0,0.25,20:48:20,363404
http://andwhatwillbeleftofthem.blogspot.co.uk/,200,0.5,0,0.25,20:48:21,197314
http://belovedenemies.blogspot.com/2015/02/our-man-in-archives.html,200,0.5,42,21.25,20:48:21,69194
http://acta.zone/coronavirus-confinement-et-resistances-suivi-en-continu/,200,0.5,0,0.25,20:48:23,204955
http://bestfbothworlds.blogspot.com/,200,0.5,0,0.25,20:48:26,98476
http://berenstainbears.com/,200,0.5,0,0.25,20:48:28,37272
http://berceuse.electrique.over-blog.com/,200,0.5,0,0.25,20:48:30,136817
http://adeepershadeofsoul.blogspot.com/,200,0.5,0,0.25,20:48:30,184066
http://audiblevitamins.wordpress.com/,200,0.5,0,0.25,20:48:31,183611
http://berceuse-electrique.over-blog.com/,200,0.5,23,11.75,20:48:32,136817
http://aquariusrecords.org/,200,0.5,0,0.25,20:48:32,159
http://3hive.com/,200,0.5,0,0.25,20:48:32,152263
http://berkeleyplace.wordpress.com/,200,0.5,0,0.25,20:48:33,83907
http://beyond-the-coda.blogspot.fr/,200,0.5,0,0.25,20:48:34,177489
http://beyond-the-coda.blogspot.com/2021/09/circles-15.html,200,0.5,322,161.25,20:48:35,124468
http://bewegnungen.blogspot.com/,200,0.5,2,1.25,20:48:35,126453
http://bgmltr.blogspot.com/,200,0.5,1,0.75,20:48:35,49794
